20,Faculty/Staff Workout Area ,0.0,6.0,0.0,1612144806.4073622
21,B&G Gym 1-3,,,,1612144806.4073622
22,B&G Gym 4-6,,,,1612144806.4073622
23,Bouldering Wall,,,,1612144806.4073622
24,Feature Gym,,,,1612144806.4073622
25,Climbing Wall ,,,,1612144806.4073622
26,TREC,,,,1612144806.4073622
0,Colby Fitness (Free Weights/Cardio),50.0,101.0,50.0,1612148407.7046106
1,East Fitness (Strength Equipment),28.0,43.0,66.0,1612148407.7046106
2,Olympic Lifting Room ,2.0,8.0,25.0,1612148407.7046106
3,Scifres ,10.0,36.0,28.0,1612148407.7046106
4,Racquetball Court 2 (Squat Racks),0.0,8.0,0.0,1612148407.7046106
5,Lower Gym (Badminton & Pickleball),12.0,18.0,67.0,1612148407.7046106
6,MP3 (Strength Equipment),2.0,8.0,25.0,1612148407.7046106
7,MP4 (Table Tennis),2.0,8.0,25.0,1612148407.7046106
8,Fitness Loft,8.0,29.0,28.0,1612148407.7046106
9,Feature Gym Lounge (Cardio),0.0,13.0,0.0,1612148407.7046106
10,Fitness Pavilion,12.0,42.0,29.0,1612148407.7046106
11,Mindfulness Room ,0.0,2.0,0.0,1612148407.7046106
12,Upper Fitness ,4.0,25.0,16.0,1612148407.7046106
13,MAC Court (Cardio/Strength Equipment),1.0,50.0,2.0,1612148407.7046106
14,Atrium Track (3rd Floor),3.0,10.0,30.0,1612148407.7046106
15,East Mezzanine (3rd Floor),1.0,12.0,9.0,1612148407.7046106
16,West Mezzanine (3rd Floor),0.0,12.0,0.0,1612148407.7046106
17,Upper Gym,14.0,18.0,78.0,1612148407.7046106
18,Upper Track (4th Floor),1.0,10.0,10.0,1612148407.7046106
19,Racquetball/Squash Courts ,0.0,3.0,0.0,1612148407.7046106
20,Faculty/Staff Workout Area ,1.0,6.0,17.0,1612148407.7046106
21,B&G Gym 1-3,,,,1612148407.7046106
22,B&G Gym 4-6,,,,1612148407.7046106
23,Bouldering Wall,,,,1612148407.7046106
24,Feature Gym,,,,1612148407.7046106
25,Climbing Wall ,,,,1612148407.7046106
26,TREC,,,,1612148407.7046106
