,LocationId,TotalCapacity,LocationName,CountOfParticipants,PercetageCapacity,LastUpdatedDateAndTime,LastCount,MinColor,MidColor,MaxColor,MinCapacityRange,MaxCapacityRange,CountCapacityColorEnabled,FacilityId,FacilityName,IsClosed,time_retrived
1,5978,50,Faculty/Staff Workout Area ,0,0,2021-11-20T22:06:07.183,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637510702.478785
2,5995,100,Upper Fitness ,0,0,2021-11-20T22:06:07.59,6,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637510702.478785
3,5996,100,Upper Gym,0,0,2021-11-20T22:06:08.013,41,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637510702.478785
4,6130,100,MAC Court (Cardio),0,0,2021-11-20T22:06:08.433,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637510702.478785
5,7289,50,MAC (badminton),0,0,2021-11-20T22:06:08.933,6,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637510702.478785
6,6158,100,West Mezzanine (3rd Floor),0,0,2021-11-20T22:06:09.323,2,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637510702.478785
7,5984,100,Atrium Track (3rd Floor),0,0,2021-11-20T22:06:09.717,1,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637510702.478785
8,6157,100,East Mezzanine (3rd Floor),0,0,2021-11-20T22:06:10.107,1,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637510702.478785
9,5988,50,Mindfulness Room ,0,0,2021-11-20T22:06:10.497,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637510702.478785
10,5991,200,Racquetball/Squash Courts ,0,0,2021-11-20T22:06:10.873,19,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637510702.478785
11,7292,100,Fitness Pavilion (strength),0,0,2021-11-20T22:06:11.277,10,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637510702.478785
12,7293,100,Fitness Pavilion (cardio),0,0,2021-11-20T22:06:11.67,5,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637510702.478785
13,5981,100,Fitness Loft,0,0,2021-11-20T22:06:12.063,5,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637510702.478785
14,5979,100,Feature Gym,0,0,2021-11-20T09:04:07,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,True,1637510702.478785
15,5960,300,B&G Gym 1-3,0,0,2021-10-21T20:30:24.72,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,True,1637510702.478785
16,5961,300,B&G Gym 4-6,0,0,2021-11-19T16:11:50.517,2,#ffc90e,,#ed1c24,60,90,True,976,Operations,True,1637510702.478785
17,5993,200,Scifres ,0,0,2021-11-20T22:06:12.467,10,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637510702.478785
18,5972,20,Climbing Wall ,0,0,2021-11-18T22:20:16.343,11,#ffc90e,,#ed1c24,60,90,True,976,Operations,True,1637510702.478785
19,5969,20,Bouldering Wall,0,0,2021-11-20T22:06:13.73,7,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637510702.478785
20,5976,300,East Fitness (Strength Equipment),0,0,2021-11-20T22:06:14.123,28,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637510702.478785
21,5990,50,Olympic Lifting Room ,0,0,2021-11-20T22:06:14.513,3,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637510702.478785
22,6132,300,MP4 (Table Tennis),0,0,2021-11-20T22:06:15.31,7,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637510702.478785
23,6131,100,MP3 (Strength Equipment),0,0,2021-11-20T22:06:15.717,4,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637510702.478785
24,7291,300,Colby (Cardio),0,0,2021-11-20T22:06:16.107,3,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637510702.478785
25,7290,300,Colby (Strength),0,0,2021-11-20T22:06:16.497,32,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637510702.478785
26,5985,300,Lower Gym (Badminton & Pickleball),0,0,2021-11-20T22:06:16.887,32,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637510702.478785
27,5994,300,TREC,0,0,2021-11-20T22:06:17.283,29,#ffc90e,,#ed1c24,60,90,True,976,Operations,True,1637510702.478785
0,6129,100,Upper Track (4th Floor),0,0,2021-11-21T11:33:34.507,1,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637514302.4305015
1,5978,50,Faculty/Staff Workout Area ,0,0,2021-11-21T11:33:34.897,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637514302.4305015
2,5995,100,Upper Fitness ,0,0,2021-11-21T11:33:35.443,3,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637514302.4305015
3,5996,100,Upper Gym,0,0,2021-11-21T11:33:35.757,6,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637514302.4305015
4,6130,100,MAC Court (Cardio),0,0,2021-11-21T11:33:36.757,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637514302.4305015
5,7289,50,MAC (badminton),0,0,2021-11-21T11:33:37.18,4,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637514302.4305015
6,6158,100,West Mezzanine (3rd Floor),0,0,2021-11-21T11:33:37.553,1,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637514302.4305015
7,5984,100,Atrium Track (3rd Floor),0,0,2021-11-21T11:33:37.897,1,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637514302.4305015
8,6157,100,East Mezzanine (3rd Floor),0,0,2021-11-21T11:33:38.24,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637514302.4305015
9,5988,50,Mindfulness Room ,0,0,2021-11-21T11:33:38.553,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637514302.4305015
10,5991,200,Racquetball/Squash Courts ,0,0,2021-11-21T11:33:38.88,5,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637514302.4305015
11,7292,100,Fitness Pavilion (strength),0,0,2021-11-21T11:33:39.21,5,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637514302.4305015
12,7293,100,Fitness Pavilion (cardio),0,0,2021-11-21T11:33:39.537,4,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637514302.4305015
13,5981,100,Fitness Loft,0,0,2021-11-21T11:37:11.513,6,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637514302.4305015
14,5979,100,Feature Gym,0,0,2021-11-20T09:04:07,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,True,1637514302.4305015
15,5960,300,B&G Gym 1-3,0,0,2021-10-21T20:30:24.72,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,True,1637514302.4305015
16,5961,300,B&G Gym 4-6,0,0,2021-11-19T16:11:50.517,2,#ffc90e,,#ed1c24,60,90,True,976,Operations,True,1637514302.4305015
17,5993,200,Scifres ,0,0,2021-11-21T11:33:39.867,12,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637514302.4305015
18,5972,20,Climbing Wall ,0,0,2021-11-18T22:20:16.343,11,#ffc90e,,#ed1c24,60,90,True,976,Operations,True,1637514302.4305015
19,5969,20,Bouldering Wall,0,0,2021-11-21T11:33:40.867,2,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637514302.4305015
20,5976,300,East Fitness (Strength Equipment),0,0,2021-11-21T11:33:41.193,21,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637514302.4305015
21,5990,50,Olympic Lifting Room ,0,0,2021-11-21T11:33:41.523,3,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637514302.4305015
22,6132,300,MP4 (Table Tennis),0,0,2021-11-21T11:33:42.21,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637514302.4305015
23,6131,100,MP3 (Strength Equipment),0,0,2021-11-21T11:33:42.537,4,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637514302.4305015
24,7291,300,Colby (Cardio),0,0,2021-11-21T11:33:42.867,8,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637514302.4305015
25,7290,300,Colby (Strength),0,0,2021-11-21T11:33:43.227,33,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637514302.4305015
26,5985,300,Lower Gym (Badminton & Pickleball),0,0,2021-11-21T11:33:43.553,29,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637514302.4305015
27,5994,300,TREC,0,0,2021-11-20T22:06:17.283,29,#ffc90e,,#ed1c24,60,90,True,976,Operations,True,1637514302.4305015
0,6129,100,Upper Track (4th Floor),0,0,2021-11-21T12:30:08.483,1,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637517902.4080348
1,5978,50,Faculty/Staff Workout Area ,0,0,2021-11-21T12:30:08.92,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637517902.4080348
2,5995,100,Upper Fitness ,0,0,2021-11-21T12:30:09.903,1,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637517902.4080348
3,5996,100,Upper Gym,0,0,2021-11-21T12:30:10.25,4,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637517902.4080348
4,6130,100,MAC Court (Cardio),0,0,2021-11-21T12:30:11.513,1,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637517902.4080348
5,7289,50,MAC (badminton),0,0,2021-11-21T12:30:11.877,2,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637517902.4080348
6,6158,100,West Mezzanine (3rd Floor),0,0,2021-11-21T12:30:12.45,2,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637517902.4080348
7,5984,100,Atrium Track (3rd Floor),0,0,2021-11-21T12:30:12.857,1,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637517902.4080348
8,6157,100,East Mezzanine (3rd Floor),0,0,2021-11-21T12:30:13.187,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637517902.4080348
9,5988,50,Mindfulness Room ,0,0,2021-11-21T12:30:13.653,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637517902.4080348
10,5991,200,Racquetball/Squash Courts ,0,0,2021-11-21T12:30:13.983,5,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637517902.4080348
11,7292,100,Fitness Pavilion (strength),0,0,2021-11-21T12:30:14.703,6,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637517902.4080348
12,7293,100,Fitness Pavilion (cardio),0,0,2021-11-21T12:30:15.093,3,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637517902.4080348
13,5981,100,Fitness Loft,0,0,2021-11-21T12:35:37.383,4,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637517902.4080348
14,5979,100,Feature Gym,0,0,2021-11-21T12:35:37.913,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637517902.4080348
15,5960,300,B&G Gym 1-3,0,0,2021-10-21T20:30:24.72,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,True,1637517902.4080348
16,5961,300,B&G Gym 4-6,0,0,2021-11-19T16:11:50.517,2,#ffc90e,,#ed1c24,60,90,True,976,Operations,True,1637517902.4080348
17,5993,200,Scifres ,0,0,2021-11-21T12:30:15.5,7,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637517902.4080348
18,5972,20,Climbing Wall ,0,0,2021-11-18T22:20:16.343,11,#ffc90e,,#ed1c24,60,90,True,976,Operations,True,1637517902.4080348
19,5969,20,Bouldering Wall,0,0,2021-11-21T12:30:16.567,8,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637517902.4080348
20,5976,300,East Fitness (Strength Equipment),0,0,2021-11-21T12:30:16.937,15,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637517902.4080348
21,5990,50,Olympic Lifting Room ,0,0,2021-11-21T12:30:17.297,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637517902.4080348
22,6132,300,MP4 (Table Tennis),0,0,2021-11-21T12:30:18.03,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637517902.4080348
23,6131,100,MP3 (Strength Equipment),0,0,2021-11-21T12:30:18.407,1,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637517902.4080348
24,7291,300,Colby (Cardio),0,0,2021-11-21T12:30:18.8,1,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637517902.4080348
25,7290,300,Colby (Strength),0,0,2021-11-21T12:30:19.203,34,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637517902.4080348
26,5985,300,Lower Gym (Badminton & Pickleball),0,0,2021-11-21T12:30:19.517,8,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637517902.4080348
27,5994,300,TREC,0,0,2021-11-20T22:06:17.283,29,#ffc90e,,#ed1c24,60,90,True,976,Operations,True,1637517902.4080348
0,6129,100,Upper Track (4th Floor),0,0,2021-11-21T13:22:29,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637521503.8194687
1,5978,50,Faculty/Staff Workout Area ,0,0,2021-11-21T13:22:29,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637521503.8194687
2,5995,100,Upper Fitness ,0,0,2021-11-21T13:22:29,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637521503.8194687
3,5996,100,Upper Gym,0,0,2021-11-21T13:22:29,9,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637521503.8194687
4,6130,100,MAC Court (Cardio),0,0,2021-11-21T13:22:29,1,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637521503.8194687
5,7289,50,MAC (badminton),0,0,2021-11-21T13:22:29,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637521503.8194687
6,6158,100,West Mezzanine (3rd Floor),0,0,2021-11-21T13:22:29,1,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637521503.8194687
7,5984,100,Atrium Track (3rd Floor),0,0,2021-11-21T13:22:29,1,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637521503.8194687
8,6157,100,East Mezzanine (3rd Floor),0,0,2021-11-21T13:22:29,2,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637521503.8194687
9,5988,50,Mindfulness Room ,0,0,2021-11-21T13:22:29,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637521503.8194687
10,5991,200,Racquetball/Squash Courts ,0,0,2021-11-21T13:22:29,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637521503.8194687
11,7292,100,Fitness Pavilion (strength),0,0,2021-11-21T13:22:29,4,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637521503.8194687
12,7293,100,Fitness Pavilion (cardio),0,0,2021-11-21T13:22:29,5,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637521503.8194687
13,5981,100,Fitness Loft,0,0,2021-11-21T13:22:29,4,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637521503.8194687
14,5979,100,Feature Gym,0,0,2021-11-21T13:22:29,3,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637521503.8194687
15,5960,300,B&G Gym 1-3,0,0,2021-10-21T20:30:24.72,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,True,1637521503.8194687
16,5961,300,B&G Gym 4-6,0,0,2021-11-19T16:11:50.517,2,#ffc90e,,#ed1c24,60,90,True,976,Operations,True,1637521503.8194687
17,5993,200,Scifres ,0,0,2021-11-21T13:22:29,5,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637521503.8194687
18,5972,20,Climbing Wall ,0,0,2021-11-18T22:20:16.343,11,#ffc90e,,#ed1c24,60,90,True,976,Operations,True,1637521503.8194687
19,5969,20,Bouldering Wall,0,0,2021-11-21T13:22:29,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637521503.8194687
20,5976,300,East Fitness (Strength Equipment),0,0,2021-11-21T13:22:29,26,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637521503.8194687
21,5990,50,Olympic Lifting Room ,0,0,2021-11-21T13:22:29,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637521503.8194687
22,6132,300,MP4 (Table Tennis),0,0,2021-11-21T13:22:29,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637521503.8194687
23,6131,100,MP3 (Strength Equipment),0,0,2021-11-21T13:22:29,1,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637521503.8194687
24,7291,300,Colby (Cardio),0,0,2021-11-21T13:22:29,2,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637521503.8194687
25,7290,300,Colby (Strength),0,0,2021-11-21T13:22:29,37,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637521503.8194687
26,5985,300,Lower Gym (Badminton & Pickleball),0,0,2021-11-21T13:22:29,11,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637521503.8194687
27,5994,300,TREC,0,0,2021-11-20T22:06:17.283,29,#ffc90e,,#ed1c24,60,90,True,976,Operations,True,1637521503.8194687
0,6129,100,Upper Track (4th Floor),0,0,2021-11-21T14:46:38.677,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637525102.2843025
1,5978,50,Faculty/Staff Workout Area ,0,0,2021-11-21T14:46:39.07,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637525102.2843025
2,5995,100,Upper Fitness ,0,0,2021-11-21T14:46:39.507,2,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637525102.2843025
3,5996,100,Upper Gym,0,0,2021-11-21T14:46:39.837,7,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637525102.2843025
4,6130,100,MAC Court (Cardio),0,0,2021-11-21T14:46:40.163,2,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637525102.2843025
5,7289,50,MAC (badminton),0,0,2021-11-21T14:46:40.49,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637525102.2843025
6,6158,100,West Mezzanine (3rd Floor),0,0,2021-11-21T14:46:40.803,2,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637525102.2843025
7,5984,100,Atrium Track (3rd Floor),0,0,2021-11-21T14:46:41.147,2,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637525102.2843025
8,6157,100,East Mezzanine (3rd Floor),0,0,2021-11-21T14:46:41.553,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637525102.2843025
9,5988,50,Mindfulness Room ,0,0,2021-11-21T14:46:41.897,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637525102.2843025
10,5991,200,Racquetball/Squash Courts ,0,0,2021-11-21T14:46:42.21,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637525102.2843025
11,7292,100,Fitness Pavilion (strength),0,0,2021-11-21T14:46:42.57,6,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637525102.2843025
12,7293,100,Fitness Pavilion (cardio),0,0,2021-11-21T14:46:42.897,4,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637525102.2843025
13,5981,100,Fitness Loft,0,0,2021-11-21T14:46:43.24,5,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637525102.2843025
14,5979,100,Feature Gym,0,0,2021-11-21T14:46:43.553,5,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637525102.2843025
15,5960,300,B&G Gym 1-3,0,0,2021-10-21T20:30:24.72,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,True,1637525102.2843025
16,5961,300,B&G Gym 4-6,0,0,2021-11-19T16:11:50.517,2,#ffc90e,,#ed1c24,60,90,True,976,Operations,True,1637525102.2843025
17,5993,200,Scifres ,0,0,2021-11-21T14:46:43.88,7,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637525102.2843025
18,5972,20,Climbing Wall ,0,0,2021-11-18T22:20:16.343,11,#ffc90e,,#ed1c24,60,90,True,976,Operations,True,1637525102.2843025
19,5969,20,Bouldering Wall,0,0,2021-11-21T14:46:44.193,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637525102.2843025
20,5976,300,East Fitness (Strength Equipment),0,0,2021-11-21T14:46:44.52,21,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637525102.2843025
21,5990,50,Olympic Lifting Room ,0,0,2021-11-21T14:46:44.85,3,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637525102.2843025
22,6132,300,MP4 (Table Tennis),0,0,2021-11-21T14:46:45.473,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637525102.2843025
23,6131,100,MP3 (Strength Equipment),0,0,2021-11-21T14:46:45.803,2,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637525102.2843025
24,7291,300,Colby (Cardio),0,0,2021-11-21T14:46:46.117,1,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637525102.2843025
25,7290,300,Colby (Strength),0,0,2021-11-21T14:46:46.43,39,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637525102.2843025
26,5985,300,Lower Gym (Badminton & Pickleball),0,0,2021-11-21T14:46:46.77,15,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637525102.2843025
27,5994,300,TREC,0,0,2021-11-20T22:06:17.283,29,#ffc90e,,#ed1c24,60,90,True,976,Operations,True,1637525102.2843025
0,6129,100,Upper Track (4th Floor),0,0,2021-11-21T15:44:42.3,1,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637528702.8739173
1,5978,50,Faculty/Staff Workout Area ,0,0,2021-11-21T15:44:42.69,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637528702.8739173
2,5995,100,Upper Fitness ,0,0,2021-11-21T15:44:43.05,3,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637528702.8739173
3,5996,100,Upper Gym,0,0,2021-11-21T15:44:43.517,12,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637528702.8739173
4,6130,100,MAC Court (Cardio),0,0,2021-11-21T15:44:43.847,2,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637528702.8739173
5,7289,50,MAC (badminton),0,0,2021-11-21T15:44:44.143,3,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637528702.8739173
6,6158,100,West Mezzanine (3rd Floor),0,0,2021-11-21T15:44:44.487,3,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637528702.8739173
7,5984,100,Atrium Track (3rd Floor),0,0,2021-11-21T15:44:44.813,1,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637528702.8739173
8,6157,100,East Mezzanine (3rd Floor),0,0,2021-11-21T15:44:45.267,2,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637528702.8739173
9,5988,50,Mindfulness Room ,0,0,2021-11-21T15:44:45.643,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637528702.8739173
10,5991,200,Racquetball/Squash Courts ,0,0,2021-11-21T15:44:46.003,4,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637528702.8739173
11,7292,100,Fitness Pavilion (strength),0,0,2021-11-21T15:44:46.347,4,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637528702.8739173
12,7293,100,Fitness Pavilion (cardio),0,0,2021-11-21T15:44:46.69,4,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637528702.8739173
13,5981,100,Fitness Loft,0,0,2021-11-21T15:44:47.033,3,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637528702.8739173
14,5979,100,Feature Gym,0,0,2021-11-21T15:44:47.377,5,#ffc90e,,#ed1c24,60,90,True,976,Operations,True,1637528702.8739173
15,5960,300,B&G Gym 1-3,0,0,2021-10-21T20:30:24.72,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,True,1637528702.8739173
16,5961,300,B&G Gym 4-6,0,0,2021-11-19T16:11:50.517,2,#ffc90e,,#ed1c24,60,90,True,976,Operations,True,1637528702.8739173
17,5993,200,Scifres ,0,0,2021-11-21T15:44:47.737,17,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637528702.8739173
18,5972,20,Climbing Wall ,0,0,2021-11-18T22:20:16.343,11,#ffc90e,,#ed1c24,60,90,True,976,Operations,True,1637528702.8739173
19,5969,20,Bouldering Wall,0,0,2021-11-21T14:46:44.193,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637528702.8739173
20,5976,300,East Fitness (Strength Equipment),0,0,2021-11-21T15:44:48.083,28,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637528702.8739173
21,5990,50,Olympic Lifting Room ,0,0,2021-11-21T15:44:48.423,4,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637528702.8739173
22,6132,300,MP4 (Table Tennis),0,0,2021-11-21T15:44:49.113,6,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637528702.8739173
23,6131,100,MP3 (Strength Equipment),0,0,2021-11-21T15:44:49.55,1,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637528702.8739173
24,7291,300,Colby (Cardio),0,0,2021-11-21T15:44:49.957,3,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637528702.8739173
25,7290,300,Colby (Strength),0,0,2021-11-21T15:44:50.423,48,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637528702.8739173
26,5985,300,Lower Gym (Badminton & Pickleball),0,0,2021-11-21T15:44:50.74,20,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637528702.8739173
27,5994,300,TREC,0,0,2021-11-20T22:06:17.283,29,#ffc90e,,#ed1c24,60,90,True,976,Operations,True,1637528702.8739173
0,6129,100,Upper Track (4th Floor),0,0,2021-11-21T16:48:02.28,1,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637532302.071919
1,5978,50,Faculty/Staff Workout Area ,0,0,2021-11-21T16:48:02.67,1,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637532302.071919
2,5995,100,Upper Fitness ,0,0,2021-11-21T16:48:03.013,9,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637532302.071919
3,5996,100,Upper Gym,0,0,2021-11-21T16:48:03.34,41,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637532302.071919
4,6130,100,MAC Court (Cardio),0,0,2021-11-21T16:48:03.967,2,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637532302.071919
5,7289,50,MAC (badminton),0,0,2021-11-21T16:48:04.313,8,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637532302.071919
6,6158,100,West Mezzanine (3rd Floor),0,0,2021-11-21T16:48:04.653,2,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637532302.071919
7,5984,100,Atrium Track (3rd Floor),0,0,2021-11-21T16:48:05.06,2,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637532302.071919
8,6157,100,East Mezzanine (3rd Floor),0,0,2021-11-21T16:48:05.39,1,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637532302.071919
9,5988,50,Mindfulness Room ,0,0,2021-11-21T16:48:05.747,1,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637532302.071919
10,5991,200,Racquetball/Squash Courts ,0,0,2021-11-21T16:48:06.09,15,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637532302.071919
11,7292,100,Fitness Pavilion (strength),0,0,2021-11-21T16:48:06.423,7,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637532302.071919
12,7293,100,Fitness Pavilion (cardio),0,0,2021-11-21T16:48:06.763,6,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637532302.071919
13,5981,100,Fitness Loft,0,0,2021-11-21T16:48:07.217,6,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637532302.071919
